x,y,psi,vorticity,u,v
0.476562,0.585938,-0.0604648,-1.04032,-0.234895,-0.0372722
0.476562,0.59375,-0.0601396,-1.0355,-0.236104,-0.0460256
0.476562,0.601562,-0.0597456,-1.02768,-0.237102,-0.0548737
0.476562,0.609375,-0.0592822,-1.01669,-0.237878,-0.0637986
0.476562,0.617188,-0.0587488,-1.00235,-0.238419,-0.0727808
0.476562,0.625,-0.058145,-0.984498,-0.238711,-0.0817993
0.476562,0.632812,-0.0574707,-0.962979,-0.238741,-0.090831
0.476562,0.640625,-0.0567258,-0.937634,-0.238497,-0.0998511
0.476562,0.648438,-0.0559105,-0.908317,-0.237964,-0.108833
0.476562,0.65625,-0.0550253,-0.874889,-0.237131,-0.117747
0.476562,0.664062,-0.0540707,-0.837226,-0.235983,-0.126564
0.476562,0.671875,-0.0530477,-0.795219,-0.234509,-0.13525
0.476562,0.679688,-0.0519574,-0.748778,-0.232697,-0.143772
0.476562,0.6875,-0.0508013,-0.697835,-0.230535,-0.152092
0.476562,0.695312,-0.049581,-0.642347,-0.228012,-0.160174
0.476562,0.703125,-0.0482985,-0.582303,-0.225121,-0.167976
0.476562,0.710938,-0.0469563,-0.51772,-0.221853,-0.175458
0.476562,0.71875,-0.045557,-0.448657,-0.218201,-0.182577
0.476562,0.726562,-0.0441036,-0.375209,-0.214162,-0.18929
0.476562,0.734375,-0.0425993,-0.297517,-0.209734,-0.195553
0.476562,0.742188,-0.041048,-0.215768,-0.204915,-0.20132
0.476562,0.75,-0.0394537,-0.1302,-0.199709,-0.206548
0.476562,0.757812,-0.0378207,-0.0411011,-0.194122,-0.211192
0.476562,0.765625,-0.0361538,0.0511863,-0.188161,-0.215208
0.476562,0.773438,-0.0344581,0.146266,-0.181839,-0.218555
0.476562,0.78125,-0.0327389,0.243688,-0.175172,-0.221192
0.476562,0.789062,-0.031002,0.34295,-0.168177,-0.223083
0.476562,0.796875,-0.0292533,0.4435,-0.160878,-0.224192
0.476562,0.804688,-0.027499,0.54474,-0.153302,-0.224489
0.476562,0.8125,-0.0257456,0.646032,-0.145477,-0.223949
0.476562,0.820312,-0.0239998,0.746702,-0.137439,-0.22255
0.476562,0.828125,-0.0222683,0.84605,-0.129224,-0.220275
0.476562,0.835938,-0.020558,0.94336,-0.120873,-0.217116
0.476562,0.84375,-0.0188758,1.03791,-0.112431,-0.21307
0.476562,0.851562,-0.0172288,1.12897,-0.103943,-0.208139
0.476562,0.859375,-0.0156237,1.21584,-0.0954594,-0.202335
0.476562,0.867188,-0.0140673,1.29783,-0.0870305,-0.195675
0.476562,0.875,-0.0125662,1.37432,-0.0787088,-0.188186
0.476562,0.882812,-0.0111269,1.44469,-0.0705475,-0.1799
0.476562,0.890625,-0.00975529,1.50843,-0.0626003,-0.170857
0.476562,0.898438,-0.00845723,1.56506,-0.0549203,-0.161103
0.476562,0.90625,-0.00723805,1.61421,-0.0475601,-0.150694
0.476562,0.914062,-0.00610265,1.65558,-0.0405706,-0.139686
0.476562,0.921875,-0.00505545,1.68896,-0.034001,-0.128147
0.476562,0.929688,-0.00410035,1.71425,-0.0278978,-0.116144
0.476562,0.9375,-0.0032407,1.73142,-0.0223049,-0.103751
0.476562,0.945312,-0.00247924,1.74057,-0.0172625,-0.0910451
0.476562,0.953125,-0.00181812,1.74187,-0.0128077,-0.078104
0.476562,0.960938,-0.00125887,1.73558,-0.00897356,-0.0650081
0.476562,0.96875,-0.00080237,1.72207,-0.00578931,-0.0518379
0.476562,0.976562,-0.000448899,1.70174,-0.00328026,-0.0386736
0.476562,0.984375,-0.000198096,1.67511,-0.00146783,-0.0255944
0.476562,0.992188,-4.89864e-05,1.64272,-0.000369686,-0.0126781
0.476562,1,0,1.60517,0,0
0.484375,0,0,1.72694,0,0
0.484375,0.0078125,-5.27031e-05,1.63911,-0.000175917,0.0131493
0.484375,0.015625,-0.000205458,1.55212,-0.000682832,0.0256176
0.484375,0.0234375,-0.000452978,1.46635,-0.00150049,0.0374148
0.484375,0.03125,-0.000790065,1.38209,-0.00260922,0.0485531
0.484375,0.0390625,-0.00121162,1.2996,-0.00398996,0.0590465
0.484375,0.046875,-0.00171267,1.21909,-0.00562428,0.0689106
0.484375,0.0546875,-0.00228835,1.14073,-0.00749439,0.0781627
0.484375,0.0625,-0.00293396,1.06466,-0.00958317,0.0868208
0.484375,0.0703125,-0.00364492,0.990989,-0.0118742,0.0949041
0.484375,0.078125,-0.00441683,0.919785,-0.0143517,0.102432
0.484375,0.0859375,-0.00524543,0.8511,-0.0170006,0.109426
0.484375,0.09375,-0.00612661,0.784954,-0.0198066,0.115904
0.484375,0.101562,-0.00705644,0.721347,-0.0227562,0.12189
0.484375,0.109375,-0.00803113,0.660255,-0.0258364,0.127402
0.484375,0.117188,-0.00904708,0.601636,-0.029035,0.132461
0.484375,0.125,-0.0101008,0.545433,-0.0323407,0.137087
0.484375,0.132812,-0.0111891,0.491573,-0.0357427,0.141299
0.484375,0.140625,-0.0123086,0.43997,-0.0392309,0.145117
0.484375,0.148438,-0.0134565,0.390528,-0.042796,0.148559
0.484375,0.15625,-0.0146299,0.343142,-0.0464292,0.151642
0.484375,0.164062,-0.0158259,0.297701,-0.0501224,0.154383
0.484375,0.171875,-0.0170421,0.254088,-0.0538682,0.156797
0.484375,0.179688,-0.0182759,0.212183,-0.0576596,0.158901
0.484375,0.1875,-0.0195249,0.171863,-0.0614902,0.160707
0.484375,0.195312,-0.0207869,0.133006,-0.0653543,0.162228
0.484375,0.203125,-0.0220597,0.0954887,-0.0692465,0.163477
0.484375,0.210938,-0.0233413,0.0591913,-0.0731619,0.164465
0.484375,0.21875,-0.0246295,0.0239959,-0.0770959,0.165202
0.484375,0.226562,-0.0259225,-0.0102116,-0.0810447,0.165696
0.484375,0.234375,-0.0272185,-0.0435407,-0.0850044,0.165956
0.484375,0.242188,-0.0285156,-0.0760955,-0.0889718,0.16599
0.484375,0.25,-0.0298121,-0.107975,-0.0929437,0.165803
0.484375,0.257812,-0.0311063,-0.13927,-0.0969174,0.165401
0.484375,0.265625,-0.0323965,-0.170067,-0.10089,0.16479
0.484375,0.273438,-0.0336811,-0.200445,-0.10486,0.163972
0.484375,0.28125,-0.0349585,-0.230474,-0.108825,0.162951
0.484375,0.289062,-0.0362272,-0.260219,-0.112783,0.161729
0.484375,0.296875,-0.0374856,-0.289736,-0.116731,0.160309
0.484375,0.304688,-0.0387321,-0.319074,-0.120669,0.158692
0.484375,0.3125,-0.0399651,-0.348275,-0.124595,0.156879
0.484375,0.320312,-0.0411833,-0.377373,-0.128506,0.15487
0.484375,0.328125,-0.042385,-0.406395,-0.132403,0.152665
0.484375,0.335938,-0.0435687,-0.435361,-0.136282,0.150264
0.484375,0.34375,-0.0447329,-0.464283,-0.140143,0.147665
0.484375,0.351562,-0.0458759,-0.493168,-0.143984,0.144868
0.484375,0.359375,-0.0469964,-0.522014,-0.147803,0.141872
0.484375,0.367188,-0.0480927,-0.550814,-0.151599,0.138675
0.484375,0.375,-0.0491632,-0.579554,-0.15537,0.135275
0.484375,0.382812,-0.0502064,-0.608214,-0.159113,0.13167
0.484375,0.390625,-0.0512206,-0.636767,-0.162828,0.127859
0.484375,0.398438,-0.0522042,-0.66518,-0.166512,0.12384
0.484375,0.40625,-0.0531556,-0.693416,-0.170162,0.119612
0.484375,0.414062,-0.0540731,-0.721429,-0.173775,0.115171
0.484375,0.421875,-0.0549551,-0.749169,-0.177351,0.110517
0.484375,0.429688,-0.0557999,-0.776579,-0.180884,0.105648
0.484375,0.4375,-0.0566059,-0.803598,-0.184372,0.100563
0.484375,0.445312,-0.0573712,-0.830157,-0.187811,0.0952604
0.484375,0.453125,-0.0580943,-0.856182,-0.191199,0.0897398
0.484375,0.460938,-0.0587734,-0.881594,-0.194529,0.0840005
0.484375,0.46875,-0.0594068,-0.906307,-0.197799,0.0780425
0.484375,0.476562,-0.0599928,-0.930228,-0.201003,0.071866
0.484375,0.484375,-0.0605297,-0.953261,-0.204136,0.0654718
0.484375,0.492188,-0.0610158,-0.975301,-0.207192,0.0588612
0.484375,0.5,-0.0614494,-0.996238,-0.210166,0.0520361
0.484375,0.507812,-0.0618289,-1.01596,-0.213051,0.0449989
0.484375,0.515625,-0.0621525,-1.03433,-0.215841,0.0377529
0.484375,0.523438,-0.0624188,-1.05124,-0.218527,0.030302
0.484375,0.53125,-0.062626,-1.06654,-0.221103,0.0226511
0.484375,0.539062,-0.0627727,-1.08009,-0.223559,0.0148058
0.484375,0.546875,-0.0628573,-1.09175,-0.225888,0.00677287
0.484375,0.554688,-0.0628785,-1.10137,-0.228079,-0.00144003
0.484375,0.5625,-0.0628348,-1.10878,-0.230124,-0.00982404
0.484375,0.570312,-0.062725,-1.11382,-0.232011,-0.0183691
0.484375,0.578125,-0.0625478,-1.11633,-0.233731,-0.0270638
0.484375,0.585938,-0.0623021,-1.11612,-0.235271,-0.0358955
0.484375,0.59375,-0.061987,-1.11304,-0.23662,-0.0448499
0.484375,0.601562,-0.0616014,-1.10688,-0.237765,-0.0539113
0.484375,0.609375,-0.0611446,-1.09748,-0.238695,-0.0630623
0.484375,0.617188,-0.060616,-1.08466,-0.239395,-0.0722837
0.484375,0.625,-0.0600152,-1.06823,-0.239853,-0.0815547
0.484375,0.632812,-0.0593417,-1.04801,-0.240054,-0.0908523
0.484375,0.640625,-0.0585956,-1.02384,-0.239986,-0.100152
0.484375,0.648438,-0.0577768,-0.995538,-0.239633,-0.109427
0.484375,0.65625,-0.0568858,-0.962954,-0.238982,-0.118648
0.484375,0.664062,-0.055923,-0.92594,-0.238019,-0.127784
0.484375,0.671875,-0.0548892,-0.884364,-0.236731,-0.136803
0.484375,0.679688,-0.0537854,-0.838112,-0.235104,-0.14567
0.484375,0.6875,-0.0526131,-0.78709,-0.233126,-0.154346
0.484375,0.695312,-0.0513738,-0.731233,-0.230785,-0.162794
0.484375,0.703125,-0.0500694,-0.6705,-0.22807,-0.170972
0.484375,0.710938,-0.0487023,-0.604887,-0.224973,-0.178838
0.484375,0.71875,-0.0472751,-0.534427,-0.221485,-0.186347
0.484375,0.726562,-0.0457906,-0.459193,-0.2176,-0.193454
0.484375,0.734375,-0.0442524,-0.379304,-0.213314,-0.200113
0.484375,0.742188,-0.0426639,-0.294929,-0.208626,-0.206276
0.484375,0.75,-0.0410293,-0.206291,-0.203536,-0.211896
0.484375,0.757812,-0.039353,-0.113666,-0.198049,-0.216925
0.484375,0.765625,-0.0376398,-0.0173896,-0.19217,-0.221318
0.484375,0.773438,-0.0358949,0.0821429,-0.185911,-0.225028
0.484375,0.78125,-0.0341238,0.184477,-0.179286,-0.228012
0.484375,0.789062,-0.0323322,0.289101,-0.172312,-0.23023
0.484375,0.796875,-0.0305264,0.395444,-0.165011,-0.231641
0.484375,0.804688,-0.0287128,0.502884,-0.157408,-0.232214
0.484375,0.8125,-0.0268981,0.610749,-0.149534,-0.231916
0.484375,0.820312,-0.0250891,0.718328,-0.141422,-0.230723
0.484375,0.828125,-0.023293,0.824873,-0.133109,-0.228616
0.484375,0.835938,-0.021517,0.929616,-0.124638,-0.225582
0.484375,0.84375,-0.0197683,1.03177,-0.116052,-0.221614
0.484375,0.851562,-0.0180543,1.13056,-0.107401,-0.216714
0.484375,0.859375,-0.0163822,1.2252,-0.0987341,-0.210889
0.484375,0.867188,-0.0147591,1.31494,-0.0901049,-0.204156
0.484375,0.875,-0.0131922,1.39908,-0.0815681,-0.196539
0.484375,0.882812,-0.0116882,1.47694,-0.0731797,-0.188071
0.484375,0.890625,-0.0102536,1.54794,-0.0649961,-0.17879
0.484375,0.898438,-0.00889462,1.61153,-0.0570738,-0.168745
0.484375,0.90625,-0.00761698,1.6673,-0.0494687,-0.15799
0.484375,0.914062,-0.00642603,1.71488,-0.0422351,-0.146586
0.484375,0.921875,-0.00532657,1.75403,-0.0354258,-0.1346
0.484375,0.929688,-0.0043229,1.78461,-0.0290908,-0.122104
0.484375,0.9375,-0.0034187,1.80659,-0.0232773,-0.109174
0.484375,0.945312,-0.00261705,1.82003,-0.0180294,-0.0958907
0.484375,0.953125,-0.00192041,1.82512,-0.0133871,-0.0823357
0.484375,0.960938,-0.00133056,1.82213,-0.0093867,-0.0685932
0.484375,0.96875,-0.00084864,1.81145,-0.00606053,-0.0547477
0.484375,0.976562,-0.000475126,1.79353,-0.00343665,-0.0408834
0.484375,0.984375,-0.000209836,1.76892,-0.00153911,-0.0270836
0.484375,0.992188,-5.19449e-05,1.73823,-0.000388063,-0.0134295
0.484375,1,0,1.70211,0,0
0.492188,0,0,1.77183,0,0
0.492188,0.0078125,-5.40731e-05,1.68134,-0.000174754,0.0134897
0.492188,0.015625,-0.000210777,1.59173,-0.000678529,0.026278
0.492188,0.0234375,-0.000464667,1.50338,-0.00149136,0.0383754
0.492188,0.03125,-0.000810393,1.4166,-0.00259383,0.0497946
0.492188,0.0390625,-0.00124271,1.33164,-0.00396708,0.0605502
0.492188,0.046875,-0.00175649,1.24871,-0.00559282,0.0706586
0.492188,0.0546875,-0.00234675,1.168,-0.00745339,0.0801375
0.492188,0.0625,-0.00300864,1.08964,-0.00953173,0.0890056
0.492188,0.0703125,-0.00373746,1.01375,-0.0118115,0.0972829
0.492188,0.078125,-0.00452868,0.940388,-0.0142768,0.10499
0.492188,0.0859375,-0.00537793,0.869618,-0.0169128,0.112147
0.492188,0.09375,-0.00628098,0.801457,-0.0197051,0.118776
0.492188,0.101562,-0.0072338,0.735903,-0.0226401,0.124898
0.492188,0.109375,-0.0082325,0.672934,-0.0257048,0.130534
0.492188,0.117188,-0.00927338,0.612507,-0.028887,0.135705
0.492188,0.125,-0.0103529,0.554561,-0.0321752,0.140432
0.492188,0.132812,-0.0114676,0.499021,-0.0355588,0.144736
0.492188,0.140625,-0.0126144,0.4458,-0.0390274,0.148635
0.492188,0.148438,-0.0137901,0.394799,-0.0425719,0.152148
0.492188,0.15625,-0.0149917,0.34591,-0.0461832,0.155295
0.492188,0.164062,-0.0162165,0.299017,-0.0498535,0.158092
0.492188,0.171875,-0.0174619,0.254002,-0.0535751,0.160555
0.492188,0.179688,-0.0187252,0.210739,-0.0573411,0.1627
0.492188,0.1875,-0.0200041,0.169103,-0.0611452,0.164542
0.492188,0.195312,-0.0212962,0.128967,-0.0649815,0.166093
0.492188,0.203125,-0.0225993,0.0902053,-0.0688448,0.167368
0.492188,0.210938,-0.0239113,0.0526928,-0.0727301,0.168376
0.492188,0.21875,-0.0252302,0.0163083,-0.0766331,0.169129
0.492188,0.226562,-0.0265539,-0.019066,-0.0805498,0.169635
0.492188,0.234375,-0.0278807,-0.0535431,-0.0844765,0.169905
0.492188,0.242188,-0.0292087,-0.0872309,-0.0884099,0.169944
0.492188,0.25,-0.0305361,-0.120231,-0.0923472,0.16976
0.492188,0.257812,-0.0318612,-0.15264,-0.0962856,0.169359
0.492188,0.265625,-0.0331823,-0.184545,-0.100223,0.168745
0.492188,0.273438,-0.0344978,-0.216029,-0.104156,0.167922
0.492188,0.28125,-0.0358061,-0.247165,-0.108085,0.166895
0.492188,0.289062,-0.0371056,-0.278021,-0.112006,0.165666
0.492188,0.296875,-0.0383946,-0.308656,-0.115918,0.164236
0.492188,0.304688,-0.0396717,-0.33912,-0.119819,0.162608
0.492188,0.3125,-0.0409354,-0.369459,-0.123709,0.160782
0.492188,0.320312,-0.042184,-0.399709,-0.127586,0.158759
0.492188,0.328125,-0.043416,-0.429899,-0.131447,0.156538
0.492188,0.335938,-0.0446299,-0.460051,-0.135293,0.154119
0.492188,0.34375,-0.0458241,-0.490179,-0.139122,0.151502
0.492188,0.351562,-0.0469971,-0.520291,-0.142932,0.148685
0.492188,0.359375,-0.0481473,-0.550388,-0.146722,0.145668
0.492188,0.367188,-0.0492731,-0.580465,-0.15049,0.142447
0.492188,0.375,-0.050373,-0.610507,-0.154236,0.139022
0.492188,0.382812,-0.0514454,-0.640498,-0.157957,0.135391
0.492188,0.390625,-0.0524885,-0.670411,-0.161651,0.131551
0.492188,0.398438,-0.0535008,-0.700214,-0.165318,0.127501
0.492188,0.40625,-0.0544807,-0.729871,-0.168953,0.123239
0.492188,0.414062,-0.0554265,-0.759337,-0.172557,0.118763
0.492188,0.421875,-0.0563364,-0.788562,-0.176125,0.114071
0.492188,0.429688,-0.0572088,-0.817492,-0.179655,0.10916
0.492188,0.4375,-0.058042,-0.846063,-0.183145,0.104031
0.492188,0.445312,-0.0588343,-0.874209,-0.18659,0.0986801
0.492188,0.453125,-0.0595839,-0.901855,-0.189988,0.0931075
0.492188,0.460938,-0.0602891,-0.928921,-0.193335,0.0873122
0.492188,0.46875,-0.0609482,-0.955321,-0.196626,0.0812935
0.492188,0.476562,-0.0615593,-0.980963,-0.199857,0.0750516
0.492188,0.484375,-0.0621208,-1.00575,-0.203023,0.0685867
0.492188,0.492188,-0.062631,-1.02957,-0.206119,0.0618998
0.492188,0.5,-0.063088,-1.05232,-0.209139,0.0549922
0.492188,0.507812,-0.0634902,-1.07388,-0.212077,0.0478661
0.492188,0.515625,-0.0638359,-1.09412,-0.214926,0.0405243
0.492188,0.523438,-0.0641234,-1.11291,-0.217679,0.0329701
0.492188,0.53125,-0.0643511,-1.13012,-0.220329,0.0252079
0.492188,0.539062,-0.0645173,-1.14559,-0.222868,0.017243
0.492188,0.546875,-0.0646205,-1.15918,-0.225287,0.00908139
0.492188,0.554688,-0.0646592,-1.17074,-0.227576,0.00073035
0.492188,0.5625,-0.0646319,-1.18008,-0.229727,-0.00780181
0.492188,0.570312,-0.0645373,-1.18705,-0.231729,-0.0165056
0.492188,0.578125,-0.064374,-1.19147,-0.23357,-0.0253701
0.492188,0.585938,-0.0641409,-1.19316,-0.235241,-0.0343832
0.492188,0.59375,-0.0638368,-1.19192,-0.236728,-0.0435311
0.492188,0.601562,-0.0634607,-1.18758,-0.23802,-0.0527986
0.492188,0.609375,-0.0630118,-1.17993,-0.239103,-0.0621688
0.492188,0.617188,-0.0624893,-1.16879,-0.239964,-0.0716228
0.492188,0.625,-0.0618927,-1.15395,-0.24059,-0.0811401
0.492188,0.632812,-0.0612215,-1.13522,-0.240965,-0.0906982
0.492188,0.640625,-0.0604755,-1.11241,-0.241076,-0.100273
0.492188,0.648438,-0.0596548,-1.08533,-0.240908,-0.109836
0.492188,0.65625,-0.0587593,-1.05381,-0.240446,-0.119361
0.492188,0.664062,-0.0577897,-1.01767,-0.239676,-0.128815
0.492188,0.671875,-0.0567466,-0.976753,-0.238582,-0.138166
0.492188,0.679688,-0.0556309,-0.930926,-0.23715,-0.147377
0.492188,0.6875,-0.0544438,-0.880067,-0.235368,-0.156412
0.492188,0.695312,-0.053187,-0.82408,-0.23322,-0.165229
0.492188,0.703125,-0.0518621,-0.7629,-0.230697,-0.173788
0.492188,0.710938,-0.0504715,-0.696494,-0.227785,-0.182043
0.492188,0.71875,-0.0490177,-0.624866,-0.224477,-0.18995
0.492188,0.726562,-0.0475036,-0.548064,-0.220763,-0.197461
0.492188,0.734375,-0.0459324,-0.466182,-0.216639,-0.204527
0.492188,0.742188,-0.0443078,-0.379367,-0.2121,-0.211098
0.492188,0.75,-0.042634,-0.287821,-0.207146,-0.217126
0.492188,0.757812,-0.0409152,-0.191805,-0.201778,-0.222558
0.492188,0.765625,-0.0391565,-0.0916441,-0.196002,-0.227345
0.492188,0.773438,-0.037363,0.012273,-0.189827,-0.231439
0.492188,0.78125,-0.0355403,0.119492,-0.183264,-0.234792
0.492188,0.789062,-0.0336944,0.229492,-0.176331,-0.237358
0.492188,0.796875,-0.0318316,0.341689,-0.169047,-0.239096
0.492188,0.804688,-0.0299585,0.455438,-0.161438,-0.239966
0.492188,0.8125,-0.0280821,0.570037,-0.153532,-0.239936
0.492188,0.820312,-0.0262095,0.684736,-0.145363,-0.238974
0.492188,0.828125,-0.0243481,0.798742,-0.136969,-0.237059
0.492188,0.835938,-0.0225054,0.911231,-0.128391,-0.234173
0.492188,0.84375,-0.0206891,1.02136,-0.119676,-0.230307
0.492188,0.851562,-0.0189069,1.12827,-0.110871,-0.225457
0.492188,0.859375,-0.0171664,1.23113,-0.102031,-0.219631
0.492188,0.867188,-0.0154752,1.3291,-0.093209,-0.212841
0.492188,0.875,-0.0138407,1.42139,-0.084463,-0.205111
0.492188,0.882812,-0.0122703,1.50728,-0.0758514,-0.196472
0.492188,0.890625,-0.0107709,1.58607,-0.0674339,-0.186963
0.492188,0.898438,-0.00934901,1.65719,-0.0592701,-0.176631
0.492188,0.90625,-0.008011,1.72012,-0.0514194,-0.165532
0.492188,0.914062,-0.00676257,1.77447,-0.0439398,-0.153729
0.492188,0.921875,-0.00560898,1.81992,-0.0368878,-0.141291
0.492188,0.929688,-0.0045549,1.85632,-0.0303171,-0.128292
0.492188,0.9375,-0.00360441,1.88359,-0.0242787,-0.114813
0.492188,0.945312,-0.00276095,1.90179,-0.0188203,-0.100935
0.492188,0.953125,-0.0020273,1.9111,-0.0139855,-0.0867467
0.492188,0.960938,-0.00140553,1.91182,-0.0098141,-0.0723347
0.492188,0.96875,-0.000897066,1.90435,-0.0063415,-0.0577879
0.492188,0.976562,-0.000502597,1.88918,-0.00359888,-0.043195
0.492188,0.984375,-0.000222144,1.86692,-0.00161316,-0.028643
0.492188,0.992188,-5.50498e-05,1.83824,-0.000407186,-0.0142172
0.492188,1,0,1.80385,0,0
0.5,0,0,1.81641,0,0
0.5,0.0078125,-5.54336e-05,1.7233,-0.000173466,0.0138278
0.5,0.015625,-0.00021606,1.63111,-0.000673752,0.0269342
0.5,0.0234375,-0.000476281,1.54023,-0.00148122,0.0393301
0.5,0.03125,-0.000830593,1.45096,-0.00257669,0.0510288
0.5,0.0390625,-0.00127361,1.36356,-0.00394154,0.0620455
0.5,0.046875,-0.00180005,1.27825,-0.00555762,0.0723969
0.5,0.0546875,-0.00240481,1.19521,-0.0074074,0.0821016
0.5,0.0625,-0.00308289,1.11458,-0.00947391,0.0911789
0.5,0.0703125,-0.00382948,1.03648,-0.0117408,0.0996492
0.5,0.078125,-0.00463991,0.960988,-0.0141923,0.107534
0.5,0.0859375,-0.00550969,0.888146,-0.0168135,0.114854
0.5,0.09375,-0.0064345,0.817981,-0.01959,0.121632
0.5,0.101562,-0.00741019,0.750492,-0.0225081,0.127889
0.5,0.109375,-0.00843277,0.685653,-0.0255549,0.133648
0.5,0.117188,-0.00949844,0.623423,-0.028718,0.138931
0.5,0.125,-0.0106036,0.563739,-0.031986,0.143758
0.5,0.132812,-0.0117447,0.506523,-0.0353481,0.148151
0.5,0.140625,-0.0129184,0.451687,-0.038794,0.15213
0.5,0.148438,-0.0141217,0.399129,-0.0423143,0.155715
0.5,0.15625,-0.0153515,0.348737,-0.0459003,0.158924
0.5,0.164062,-0.0166049,0.300393,-0.0495437,0.161775
0.5,0.171875,-0.0178792,0.253975,-0.0532371,0.164285
0.5,0.179688,-0.0191718,0.209354,-0.0569735,0.166471
0.5,0.1875,-0.0204803,0.166401,-0.0607466,0.168347
0.5,0.195312,-0.0218023,0.124985,-0.0645505,0.169928
0.5,0.203125,-0.0231354,0.0849769,-0.06838,0.171226
0.5,0.210938,-0.0244777,0.0462477,-0.0722302,0.172254
0.5,0.21875,-0.0258269,0.00867252,-0.0760968,0.173021
0.5,0.226562,-0.0271811,-0.0278701,-0.0799758,0.173539
0.5,0.234375,-0.0285384,-0.063497,-0.0838638,0.173817
0.5,0.242188,-0.029897,-0.0983195,-0.0877574,0.173861
0.5,0.25,-0.031255,-0.132443,-0.091654,0.173679
0.5,0.257812,-0.0326107,-0.165966,-0.0955508,0.173277
0.5,0.265625,-0.0339625,-0.198981,-0.0994457,0.17266
0.5,0.273438,-0.0353086,-0.231572,-0.103337,0.171833
0.5,0.28125,-0.0366474,-0.263816,-0.107221,0.1708
0.5,0.289062,-0.0379773,-0.295784,-0.111099,0.169562
0.5,0.296875,-0.0392968,-0.327536,-0.114967,0.168123
0.5,0.304688,-0.0406042,-0.359128,-0.118825,0.166484
0.5,0.3125,-0.0418981,-0.390606,-0.122672,0.164645
0.5,0.320312,-0.0431768,-0.422008,-0.126505,0.162608
0.5,0.328125,-0.0444388,-0.453366,-0.130324,0.160373
0.5,0.335938,-0.0456826,-0.484704,-0.134129,0.157938
0.5,0.34375,-0.0469066,-0.516038,-0.137917,0.155304
0.5,0.351562,-0.0481093,-0.547379,-0.141688,0.152468
0.5,0.359375,-0.0492889,-0.578729,-0.14544,0.149431
0.5,0.367188,-0.0504441,-0.610082,-0.149173,0.146189
0.5,0.375,-0.0515731,-0.641429,-0.152885,0.142741
0.5,0.382812,-0.0526744,-0.672753,-0.156574,0.139086
0.5,0.390625,-0.0537464,-0.704028,-0.16024,0.13522
0.5,0.398438,-0.0547873,-0.735224,-0.16388,0.131143
0.5,0.40625,-0.0557955,-0.766306,-0.167493,0.126851
0.5,0.414062,-0.0567693,-0.797231,-0.171077,0.122342
0.5,0.421875,-0.0577071,-0.827949,-0.174629,0.117615
0.5,0.429688,-0.058607,-0.858405,-0.178148,0.112668
0.5,0.4375,-0.0594675,-0.888539,-0.18163,0.107498
0.5,0.445312,-0.0602867,-0.918282,-0.185072,0.102104
0.5,0.453125,-0.0610629,-0.947562,-0.188472,0.0964844
0.5,0.460938,-0.0617943,-0.976298,-0.191826,0.0906382
0.5,0.46875,-0.0624791,-1.00441,-0.19513,0.0845646
0.5,0.476562,-0.0631156,-1.03179,-0.198379,0.0782631
0.5,0.484375,-0.063702,-1.05835,-0.20157,0.0717337
0.5,0.492188,-0.0642364,-1.08399,-0.204697,0.064977
0.5,0.5,-0.0647172,-1.10858,-0.207755,0.0579938
0.5,0.507812,-0.0651426,-1.13202,-0.210737,0.0507859
0.5,0.515625,-0.0655107,-1.15417,-0.213639,0.0433555
0.5,0.523438,-0.06582,-1.1749,-0.216452,0.0357055
0.5,0.53125,-0.0660686,-1.19406,-0.219169,0.0278399
0.5,0.539062,-0.066255,-1.21152,-0.221784,0.0197632
0.5,0.546875,-0.0663774,-1.22711,-0.224286,0.0114811
0.5,0.554688,-0.0664344,-1.24068,-0.226668,0.00300022
0.5,0.5625,-0.0664243,-1.25205,-0.22892,-0.00567173
0.5,0.570312,-0.0663458,-1.26104,-0.231031,-0.0145258
0.5,0.578125,-0.0661974,-1.26748,-0.232991,-0.0235517
0.5,0.585938,-0.0659778,-1.27117,-0.234788,-0.0327378
0.5,0.59375,-0.0656858,-1.27192,-0.236411,-0.042071
0.5,0.601562,-0.0653204,-1.26952,-0.237847,-0.0515365
0.5,0.609375,-0.0648806,-1.26377,-0.239083,-0.0611179
0.5,0.617188,-0.0643655,-1.25447,-0.240106,-0.070797
0.5,0.625,-0.0637744,-1.24139,-0.2409,-0.0805537
0.5,0.632812,-0.0631068,-1.22434,-0.241451,-0.0903657
0.5,0.640625,-0.0623624,-1.20309,-0.241746,-0.100209
0.5,0.648438,-0.061541,-1.17745,-0.241767,-0.110057
0.5,0.65625,-0.0606428,-1.1472,-0.241499,-0.11988
0.5,0.664062,-0.0596679,-1.11217,-0.240928,-0.129649
0.5,0.671875,-0.058617,-1.07216,-0.240037,-0.139329
0.5,0.679688,-0.0574909,-1.027,-0.238811,-0.148884
0.5,0.6875,-0.0562907,-0.976559,-0.237234,-0.158276
0.5,0.695312,-0.0550178,-0.920703,-0.235293,-0.167465
0.5,0.703125,-0.0536741,-0.859337,-0.232973,-0.176408
0.5,0.710938,-0.0522615,-0.792397,-0.230262,-0.185058
0.5,0.71875,-0.0507825,-0.719856,-0.227149,-0.193369
0.5,0.726562,-0.0492401,-0.641733,-0.223624,-0.201292
0.5,0.734375,-0.0476373,-0.558093,-0.219679,-0.208776
0.5,0.742188,-0.0459779,-0.469056,-0.215309,-0.215769
0.5,0.75,-0.0442659,-0.374798,-0.21051,-0.222218
